country,area,vessel,year,month,day,haul_number,shooting_time,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,course,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,observations,bottom_temperature_beginning,part_of_the_codend,species,ptot,nbtot,nbfem,nbmal,nbind,time_flag,bridles_length_rounded,observations_flag,part_of_codend_grouped,haul_date,bottom_temperature,surface_temperature,surface_salinity
ESP,6,MOL,2016,5,29,142,706.0,40.3506666666667,0.530333333333333,38.0,736.0,40.3718333333333,0.548666666666667,37.0,30,R,2797.0,26.0,166.0,M,100,200.0,16,0.0,14.88,S,MER,377.0,29,0,0,29,no error,100,no_problem,S,2016-05-29,16.01351970434189,27.759993276000046,38.200782775878906
ESP,6,MOL,2016,5,29,143,829.0,40.3056666666667,0.609333333333333,60.0,859.0,40.2861666666667,0.631,64.0,30,R,2834.0,27.0,162.0,M,100,250.0,16,0.0,14.05,S,MER,657.0,70,0,3,67,no error,100,no_problem,S,2016-05-29,15.229804381728172,27.80999327488246,38.200782775878906
ESP,6,MOL,2016,5,29,144,1009.0,40.3521666666667,0.7895,73.0,1039.0,40.3743333333333,0.806666666666667,72.0,30,R,2834.0,26.0,164.0,M,100,300.0,16,0.0,13.72,S,MER,2290.0,69,4,0,65,no error,100,no_problem,S,2016-05-29,14.364787749946117,27.919993272423767,38.17027282714844
ESP,6,MOL,2016,5,29,145,1213.0,40.3215,0.954666666666667,87.0,1243.0,40.34,0.976,87.0,30,R,2759.0,27.0,177.0,M,100,350.0,16,0.0,13.62,S,MER,1075.0,39,2,3,34,no error,100,no_problem,S,2016-05-29,13.893826112151146,28.039993269741558,38.166221618652344
ESP,6,MOL,2016,5,29,146,1354.0,40.3086666666667,1.12283333333333,94.0,1424.0,40.2861666666667,1.11266666666667,98.0,30,R,2648.0,26.0,172.0,M,100,350.0,16,0.0,13.68,S,MER,1531.0,168,0,1,167,no error,100,no_problem,S,2016-05-29,13.680684842169285,27.989993270859145,38.17356491088867
ESP,6,MOL,2016,5,30,147,705.0,40.5431666666667,0.815833333333333,36.0,735.0,40.5541666666667,0.845,37.0,30,R,2741.0,26.0,155.0,M,100,200.0,16,0.0,14.75,S,MER,602.0,68,0,0,68,no error,100,no_problem,S,2016-05-30,17.4981841519475,27.939993271976732,38.28668212890625
ESP,6,MOL,2016,5,30,148,824.0,40.5995,0.932666666666667,55.0,854.0,40.621,0.947833333333333,56.0,30,R,2722.0,26.0,172.0,M,100,300.0,16,0.0,14.29,S,MER,800.0,63,0,0,63,no error,100,no_problem,S,2016-05-30,15.994476154446602,27.989993270859145,38.2596435546875
ESP,6,MOL,2016,5,30,149,1007.0,40.5253333333333,1.01066666666667,77.0,1037.0,40.5426666666667,1.03516666666667,77.0,30,R,2834.0,25.0,168.0,M,100,300.0,16,0.0,13.89,S,MER,1536.0,34,2,3,29,no error,100,no_problem,S,2016-05-30,14.078402057290077,28.059993269294523,38.2498893737793
ESP,6,MOL,2016,5,30,150,1214.0,40.6041666666667,1.104,84.0,1244.0,40.6301666666667,1.10833333333333,85.0,30,R,2908.0,23.0,165.0,M,100,300.0,16,0.0,13.88,S,MER,342.0,24,0,1,23,no error,100,no_problem,S,2016-05-30,14.06741539388895,28.059993269294523,38.2498893737793
ESP,6,MOL,2016,5,30,151,1404.0,40.7556666666667,1.24316666666667,111.0,1434.0,40.7798333333333,1.25066666666667,112.0,30,R,2741.0,25.0,182.0,M,100,450.0,16,0.0,13.82,S,MER,766.0,27,0,4,23,no error,100,no_problem,S,2016-05-30,13.439710691571236,27.959993271529697,38.1544189453125
ESP,6,MOL,2016,5,30,152,1546.0,40.9206666666667,1.22933333333333,90.0,1616.0,40.9458333333333,1.22616666666667,86.0,30,R,2797.0,23.0,175.0,M,100,350.0,16,0.0,14.0,S,MER,1455.0,41,1,3,37,no error,100,no_problem,S,2016-05-30,13.482924900949001,27.949993271753215,38.118350982666016
ESP,6,MOL,2016,5,31,153,714.0,41.0593333333333,1.44966666666667,124.0,744.0,41.054,1.4155,117.0,30,R,2926.0,24.0,173.0,M,100,400.0,16,0.0,13.99,S,MER,1012.0,67,0,1,66,no error,100,no_problem,S,2016-05-31,14.25565356016159,28.109993268176936,38.18864822387695
ESP,6,MOL,2016,5,31,154,826.0,41.0295,1.38016666666667,136.0,856.0,41.0091666666667,1.36066666666667,146.0,30,R,2778.0,24.0,178.0,M,100,500.0,16,0.0,13.99,S,MER,5589.0,392,0,3,389,no error,100,no_problem,S,2016-05-31,13.394299149513245,28.08999326862397,38.18864822387695
ESP,6,MOL,2016,5,31,155,1010.0,40.9423333333333,1.438,337.0,1110.0,40.9038333333333,1.39566666666667,351.0,60,R,5556.0,23.0,206.0,M,150,950.0,16,0.0,13.47,S,MER,1174.0,9,4,4,1,no error,150,no_problem,S,2016-05-31,13.399426259100437,28.00999327041211,38.189579010009766
ESP,6,MOL,2016,5,31,156,1245.0,40.8678333333333,1.45216666666667,542.0,1345.0,40.8865,1.5165,590.0,60,R,5815.0,22.0,213.0,M,150,1550.0,16,0.0,13.42,S,MER,313.0,1,1,0,0,no error,150,no_problem,S,2016-05-31,13.350352495908737,27.999993270635628,38.070770263671875
ESP,6,MOL,2016,6,1,157,714.0,42.27,3.32166666666667,88.0,744.0,42.2473333333333,3.307,92.0,30,R,2778.0,24.0,177.0,M,100,350.0,16,0.0,13.81,S,MER,984.0,36,2,1,33,no error,100,no_problem,S,2016-06-01,13.567888431251049,24.009993359819077,37.85377883911133
ESP,6,MOL,2016,6,1,158,841.0,42.192,3.2035,51.0,911.0,42.1663333333333,3.2015,48.0,30,R,2871.0,25.0,175.0,M,100,250.0,16,0.0,14.19,S,MER,2483.0,62,5,3,54,no error,100,no_problem,S,2016-06-01,14.853328049182892,24.689993344619893,38.0404167175293
ESP,6,MOL,2016,6,1,159,1032.0,42.1186666666667,3.37066666666667,122.0,1102.0,42.1001666666667,3.34816666666667,118.0,30,R,2778.0,23.0,175.0,M,100,400.0,16,0.0,13.92,S,MER,950.0,113,0,0,113,no error,100,no_problem,S,2016-06-01,13.559099100530148,24.269993354007624,38.14677810668945
ESP,6,MOL,2016,6,1,160,1227.0,41.9766666666667,3.2825,122.0,1257.0,41.9525,3.28216666666667,142.0,30,R,2685.0,25.0,171.0,M,100,400.0,16,0.0,13.8,S,MER,1593.0,177,1,0,176,no error,100,no_problem,S,2016-06-01,13.547379992902279,24.63999334573748,38.13133239746094
ESP,6,MOL,2016,6,1,161,1425.0,41.8236666666667,3.1585,73.0,1455.0,41.803,3.14316666666667,85.0,30,R,2630.0,25.0,161.0,M,100,300.0,16,0.0,13.94,S,MER,975.0,8,3,1,4,no error,100,no_problem,S,2016-06-01,13.935575433075428,25.559993325173878,38.036712646484375
ESP,6,MOL,2016,6,1,162,1607.0,41.723,3.24766666666667,128.0,1637.0,41.6996666666667,3.23516666666667,130.0,30,R,2797.0,24.0,166.0,M,100,400.0,16,0.0,13.84,S,MER,5106.0,587,0,0,587,no error,100,no_problem,S,2016-06-01,13.555436879396439,27.009993292763852,37.96696853637695
ESP,6,MOL,2016,6,2,163,712.0,41.5415,2.92866666666667,102.0,742.0,41.5301666666667,2.95833333333333,108.0,30,R,2778.0,25.0,163.0,M,100,350.0,16,0.0,14.02,S,MER,1629.0,51,6,2,43,no error,100,no_problem,S,2016-06-02,13.230964086949825,27.259993287175917,38.009647369384766
ESP,6,MOL,2016,6,2,164,856.0,41.4883333333333,3.11583333333333,326.0,956.0,41.473,3.17966666666667,345.0,60,R,5593.0,23.0,199.0,M,150,1000.0,16,0.0,13.5,S,MER,1258.0,4,2,1,1,no error,150,no_problem,S,2016-06-02,13.406750701367855,26.88999329544606,38.05952835083008
ESP,6,MOL,2016,6,2,165,1229.0,41.4346666666667,3.27,459.0,1329.0,41.4045,3.21383333333333,520.0,60,R,5778.0,22.0,209.0,M,150,1300.0,16,0.0,13.43,S,MER,2690.0,3,3,0,0,no error,150,no_problem,S,2016-06-02,13.285164959728718,26.479993304610275,38.12322235107422
ESP,6,MOL,2016,6,2,166,1446.0,41.3911666666667,3.2685,607.0,1546.0,41.3913333333333,3.33383333333333,638.0,60,R,5463.0,23.0,193.0,M,150,1600.0,16,0.0,13.39,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2016-06-02,13.285164959728718,26.359993307292484,38.12322235107422
ESP,6,MOL,2016,6,3,167,714.0,41.5478333333333,2.79766666666667,136.0,744.0,41.5246666666667,2.78816666666667,139.0,30,R,2704.0,23.0,187.0,M,100,500.0,16,0.0,13.62,S,MER,4878.0,218,11,5,202,no error,100,no_problem,S,2016-06-03,13.436780914664268,27.329993285611295,38.17253875732422
ESP,6,MOL,2016,6,3,168,837.0,41.5,2.73133333333333,141.0,907.0,41.4866666666667,2.70266666666667,138.0,30,R,2815.0,22.0,187.0,M,100,500.0,16,0.0,13.91,S,MER,3538.0,244,5,6,233,no error,100,no_problem,S,2016-06-03,13.497573785483837,27.299993286281847,38.16327667236328
ESP,6,MOL,2016,6,3,169,1217.0,41.4128333333333,2.74483333333333,263.0,1317.0,41.3943333333333,2.68583333333333,256.0,60,R,5352.0,22.0,208.0,M,150,800.0,16,0.0,13.48,S,MER,1336.0,9,5,2,2,no error,150,no_problem,S,2016-06-03,13.402356036007404,27.329993285611295,38.15268325805664
ESP,6,MOL,2016,6,3,170,1443.0,41.3001666666667,2.72883333333333,634.0,1530.0,41.2801666666667,2.777,744.0,47,R,4593.0,22.0,190.0,M,150,1600.0,16,0.0,13.36,S,MER,17.0,2,0,0,2,no error,150,no_problem,S,2016-06-03,13.255134746432304,27.369993284717225,38.16728591918945
ESP,6,MOL,2016,6,4,171,708.0,41.1463333333333,1.78316666666667,56.0,738.0,41.1491666666667,1.81783333333333,53.0,30,R,2945.0,21.0,157.0,M,100,250.0,16,0.0,14.38,S,MER,288.0,19,0,0,19,no error,100,no_problem,S,2016-06-04,15.945402391254902,27.96999327130618,37.98183822631836
ESP,6,MOL,2016,6,4,172,902.0,41.163,1.8615,47.0,932.0,41.1721666666667,1.893,43.0,30,R,2834.0,24.0,154.0,M,100,200.0,16,0.0,14.14,S,MER,0.0,0,0,0,0,no error,100,no_problem,S,2016-06-04,15.339671015739441,27.8999932728708,37.98183822631836
ESP,6,MOL,2016,6,4,173,1026.0,41.1788333333333,2.029,88.0,1056.0,41.1943333333333,2.056,91.0,30,R,2852.0,23.0,164.0,M,100,350.0,16,0.0,13.83,S,MER,2845.0,35,4,10,21,no error,100,no_problem,S,2016-06-04,13.838892795145512,27.839993274211906,38.03562545776367
ESP,6,MOL,2016,6,4,174,1303.0,41.037,1.84283333333333,442.0,1403.0,41.0298333333333,1.77533333333333,447.0,60,R,5741.0,20.0,209.0,M,150,1150.0,16,0.0,13.42,S,MER,443.0,1,1,0,0,no error,150,no_problem,S,2016-06-04,13.129154339432716,27.8999932728708,37.97491455078125
ESP,6,MOL,2016,6,5,175,718.0,41.2216666666667,2.16983333333333,211.0,818.0,41.1861666666667,2.11933333333333,224.0,60,R,5797.0,22.0,192.0,M,150,600.0,16,0.0,13.55,S,MER,1569.0,140,2,1,137,no error,150,no_problem,S,2016-06-05,13.517349779605865,27.77999327555301,38.07472229003906
ESP,6,MOL,2016,6,5,176,952.0,41.2106666666667,2.31083333333333,411.0,1052.0,41.2188333333333,2.37716666666667,434.0,60,R,5630.0,22.0,189.0,M,150,1070.0,16,0.0,13.45,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2016-06-05,13.36353649199009,27.84999327398839,38.106510162353516
ESP,6,MOL,2016,6,5,177,1246.0,41.1606666666667,2.35766666666667,647.0,1346.0,41.1515,2.2965,683.0,60,R,5297.0,20.0,206.0,M,150,1650.0,16,0.0,13.34,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2016-06-05,13.22070986777544,27.869993273541354,38.106510162353516
ESP,6,MOL,2017,5,12,72,1538.0,37.712,0.0149999999999999,48.0,1608.0,37.7343333333333,0.0333333333333334,44.0,30,R,2908.0,30.0,177.0,M,100,225.0,16,0.0,14.14,S,MER,479.0,2,2,0,0,no error,100,no_problem,S,2017-05-12,13.283700071275234,27.259993287175917,37.09093475341797
ESP,6,MOL,2017,5,13,73,716.0,37.8098333333333,0.0366666666666666,45.0,746.0,37.7856666666667,0.046,47.0,30,R,2797.0,31.0,172.0,M,100,225.0,16,0.0,14.17,S,MER,1547.0,4,4,0,0,no error,100,no_problem,S,2017-05-13,13.307138286530972,27.369993284717225,37.08584976196289
ESP,6,MOL,2017,5,13,74,956.0,37.6818333333333,0.3225,252.0,1056.0,37.7281666666667,0.349,255.0,60,R,5649.0,26.0,185.0,M,150,750.0,16,0.0,13.37,S,MER,2426.0,180,3,5,172,no error,150,no_problem,S,2017-05-13,12.924802400171757,27.329993285611295,37.026283264160156
ESP,6,MOL,2017,5,13,75,1241.0,37.7125,0.421166666666667,412.0,1341.0,37.7583333333333,0.438166666666667,400.0,60,R,5371.0,29.0,203.0,M,150,1125.0,16,0.0,13.43,S,MER,575.0,3,3,0,0,no error,150,no_problem,S,2017-05-13,12.910885959863663,27.2699932869524,37.029693603515625
ESP,6,MOL,2017,5,13,76,1453.0,37.7301666666667,0.4955,502.0,1553.0,37.7441666666667,0.554166666666667,523.0,60,R,5408.0,29.0,195.0,M,150,1275.0,16,0.0,13.46,S,MER,1389.0,5,5,0,0,no error,150,no_problem,S,2017-05-13,12.926999732851982,27.23999328762295,37.029693603515625
ESP,6,MOL,2017,5,14,77,711.0,37.9231666666667,0.0901666666666665,76.0,741.0,37.9485,0.0961666666666667,75.0,30,R,2871.0,31.0,175.0,M,100,300.0,16,0.0,13.7,S,MER,2311.0,15,4,10,1,no error,100,no_problem,S,2017-05-14,13.127689450979233,27.46999328248205,37.09222412109375
ESP,6,MOL,2017,5,14,78,834.0,37.9488333333333,0.158,96.0,904.0,37.971,0.170166666666667,95.0,30,R,2685.0,31.0,182.0,M,100,350.0,16,0.0,13.47,S,MER,758.0,15,0,6,9,no error,100,no_problem,S,2017-05-14,13.031739257276058,27.58999327979984,37.111175537109375
ESP,6,MOL,2017,5,14,79,953.0,37.927,0.190166666666667,111.0,1023.0,37.9053333333333,0.171333333333333,110.0,30,R,2926.0,34.0,172.0,M,100,375.0,16,0.0,13.5,S,MER,562.0,15,1,3,11,no error,100,no_problem,S,2017-05-14,13.031739257276058,27.58999327979984,37.111175537109375
ESP,6,MOL,2017,5,14,80,1214.0,37.8475,0.271166666666667,163.0,1244.0,37.871,0.285833333333333,168.0,30,R,2908.0,29.0,177.0,M,100,500.0,16,0.0,13.39,S,MER,523.0,15,1,0,14,no error,100,no_problem,S,2017-05-14,12.89770196378231,27.53999328091743,37.08298873901367
ESP,6,MOL,2017,5,14,81,1343.0,37.8785,0.3195,218.0,1443.0,37.9223333333333,0.3445,223.0,60,R,5834.0,29.0,190.0,M,150,675.0,16,0.0,13.32,S,MER,1279.0,58,5,3,50,no error,150,no_problem,S,2017-05-14,13.044190809130669,27.53999328091743,37.186317443847656
ESP,6,MOL,2017,5,15,82,724.0,38.0373333333333,0.350333333333333,143.0,754.0,38.057,0.369833333333333,140.0,30,R,2778.0,31.0,195.0,M,100,475.0,16,0.0,13.45,S,MER,868.0,62,2,2,58,no error,100,no_problem,S,2017-05-15,13.162114329636097,27.609993279352807,37.205482482910156
ESP,6,MOL,2017,5,15,83,916.0,38.164,0.5075,120.0,946.0,38.1841666666667,0.529833333333333,112.0,30,R,2963.0,30.0,172.0,M,100,400.0,16,0.0,13.46,S,MER,2131.0,210,3,3,204,no error,100,no_problem,S,2017-05-15,13.135746337473392,27.649993278458737,37.28510284423828
ESP,6,MOL,2017,5,15,84,1228.0,38.098,0.496333333333333,236.0,1328.0,38.0698333333333,0.441166666666667,209.0,60,R,5760.0,29.0,195.0,M,150,700.0,16,0.0,13.33,S,MER,1390.0,31,11,3,17,no error,150,no_problem,S,2017-05-15,13.03686636686325,27.57999328002336,37.25843811035156
ESP,6,MOL,2017,5,15,85,1403.0,38.0668333333333,0.623,576.0,1503.0,38.0893333333333,0.0141666666666667,585.0,60,R,5649.0,29.0,206.0,M,150,1450.0,16,0.0,13.45,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2017-05-15,12.906491294503212,27.419993283599638,37.286842346191406
ESP,6,MOL,2017,5,16,86,730.0,38.2948333333333,0.287166666666667,59.0,800.0,38.2698333333333,0.275833333333333,59.0,30,R,2945.0,31.0,167.0,M,100,250.0,16,0.0,14.06,S,MER,684.0,6,4,0,2,no error,100,no_problem,S,2017-05-16,13.54371777176857,27.2699932869524,37.12319564819336
ESP,6,MOL,2017,5,16,87,922.0,38.2786666666667,0.4275,87.0,952.0,38.2543333333333,0.421,88.0,30,R,2741.0,31.0,185.0,M,100,325.0,16,0.0,13.63,S,MER,1264.0,50,3,8,39,no error,100,no_problem,S,2017-05-16,13.28223518282175,27.489993282035016,37.139801025390625
ESP,6,MOL,2017,5,16,88,1032.0,38.2141666666667,0.425666666666667,82.0,1102.0,38.1883333333333,0.432333333333333,83.0,30,R,2926.0,30.0,171.0,M,100,325.0,16,0.0,13.65,S,MER,2874.0,86,8,12,66,no error,100,no_problem,S,2017-05-16,13.28223518282175,27.569993280246877,37.10154724121094
ESP,6,MOL,2017,5,16,89,1221.0,38.1133333333333,0.462166666666667,147.0,1251.0,38.0988333333333,0.437166666666667,146.0,30,R,2722.0,31.0,189.0,M,100,450.0,16,0.0,13.48,S,MER,980.0,85,4,1,80,no error,100,no_problem,S,2017-05-16,13.037598811089993,27.629993278905772,37.0741081237793
ESP,6,MOL,2017,5,16,90,1402.0,38.1168333333333,0.576,258.0,1502.0,38.1296666666667,0.636666666666667,290.0,60,R,5519.0,28.0,196.0,M,150,450.0,16,0.0,13.33,S,MER,392.0,4,3,1,0,no error,150,no_problem,S,2017-05-16,12.905026406049728,27.569993280246877,37.08794403076172
ESP,6,MOL,2017,5,17,91,716.0,38.453,0.4125,56.0,746.0,38.4555,0.446166666666667,59.0,30,R,2945.0,31.0,161.0,M,100,225.0,16,0.0,14.13,S,MER,2373.0,18,13,1,4,no error,100,no_problem,S,2017-05-17,13.383312486112118,26.95999329388144,37.14325714111328
ESP,6,MOL,2017,5,17,92,834.0,38.4828333333333,0.5355,66.0,904.0,38.4945,0.563,68.0,30,R,2722.0,30.0,178.0,M,100,275.0,16,0.0,13.89,S,MER,1495.0,24,3,0,21,no error,100,no_problem,S,2017-05-17,13.34742271900177,27.059993291646265,37.11359405517578
ESP,6,MOL,2017,5,17,93,1033.0,38.3641666666667,0.629666666666667,91.0,1103.0,38.3436666666667,0.611333333333334,92.0,30,R,2778.0,31.0,181.0,M,100,325.0,16,0.0,13.68,S,MER,3188.0,266,5,8,253,no error,100,no_problem,S,2017-05-17,13.156254775822163,27.42999328337612,37.11867904663086
ESP,6,MOL,2017,5,17,94,1218.0,38.3081666666667,0.0755,110.0,1248.0,38.3233333333333,0.1025,108.0,30,R,2908.0,31.0,171.0,M,100,375.0,16,0.0,13.51,S,MER,894.0,87,0,2,85,no error,100,no_problem,S,2017-05-17,13.61329997330904,27.23999328762295,37.110897064208984
ESP,6,MOL,2017,5,17,95,1400.0,38.258,0.204333333333333,228.0,1500.0,38.2921666666667,0.252166666666667,250.0,60,R,5649.0,29.0,192.0,M,150,775.0,16,0.0,13.35,S,MER,1585.0,28,14,5,9,no error,150,no_problem,S,2017-05-17,13.433851137757301,27.219993288069986,37.073219299316406
ESP,6,MOL,2017,5,18,96,717.0,38.4451666666667,0.404166666666667,177.0,747.0,38.4678333333333,0.426,174.0,30,R,2908.0,31.0,184.0,M,100,550.0,16,0.0,13.48,S,MER,721.0,77,3,0,74,no error,100,no_problem,S,2017-05-18,13.38404493033886,27.069993291422747,37.13775634765625
ESP,6,MOL,2017,5,18,97,917.0,38.5821666666667,0.496833333333333,257.0,1017.0,38.5325,0.491333333333333,295.0,60,R,5519.0,28.0,203.0,M,150,840.0,16,0.0,13.38,S,MER,20.0,3,0,0,3,no error,150,no_problem,S,2017-05-18,13.341563165187836,26.87999329566958,37.226219177246094
ESP,6,MOL,2017,5,18,98,1232.0,38.483,0.479666666666667,324.0,1332.0,38.4363333333333,0.459833333333333,347.0,60,R,5463.0,29.0,205.0,M,150,900.0,16,0.0,13.45,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2017-05-18,13.345225386321545,26.99999329298737,37.13775634765625
ESP,6,MOL,2017,5,18,99,1451.0,38.346,0.486,569.0,1551.0,38.307,0.446333333333333,569.0,60,R,5556.0,28.0,200.0,M,150,1350.0,16,0.0,13.4,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2017-05-18,13.285164959728718,27.439993283152603,37.08268737792969
ESP,6,MOL,2017,5,19,100,729.0,38.8676666666667,1.02383333333333,272.0,829.0,38.9155,1.00883333333333,265.0,60,R,5482.0,25.0,202.0,M,150,750.0,16,0.0,13.5,S,MER,2153.0,54,8,8,38,no error,150,no_problem,S,2017-05-19,13.386974707245827,26.979993293434404,37.49557113647461
ESP,6,MOL,2017,5,19,101,944.0,38.9008333333333,0.967666666666667,447.0,1044.0,38.8505,0.979833333333333,472.0,60,R,5686.0,30.0,184.0,M,150,1150.0,16,0.0,13.43,S,MER,2060.0,4,3,1,0,no error,150,no_problem,S,2017-05-19,13.424329362809658,27.099993290752195,37.519691467285156
ESP,6,MOL,2017,5,19,102,1237.0,38.959,0.936666666666667,616.0,1337.0,38.9101666666667,0.926666666666667,570.0,60,R,5500.0,28.0,195.0,M,150,1425.0,16,0.0,13.27,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2017-05-19,13.086672574281693,27.209993288293504,37.519691467285156
ESP,6,MOL,2017,5,19,103,1504.0,38.8436666666667,0.843666666666667,661.0,1604.0,38.7961666666667,0.825833333333333,704.0,60,R,5371.0,29.0,195.0,M,150,1600.0,16,0.0,13.36,S,MER,1274.0,1,1,0,0,no error,150,no_problem,S,2017-05-19,13.087405018508434,27.009993292763852,37.3349723815918
ESP,6,MOL,2017,5,20,104,715.0,38.6895,1.08366666666667,125.0,745.0,38.667,1.0855,125.0,30,R,2519.0,31.0,173.0,M,100,425.0,16,0.0,13.78,S,MER,72.0,1,0,1,0,no error,100,no_problem,S,2017-05-20,13.79348125308752,26.709993299469375,37.35698318481445
ESP,6,MOL,2017,5,20,105,840.0,38.6775,1.06666666666667,207.0,940.0,38.6266666666667,1.06933333333333,221.0,60,R,5741.0,26.0,177.0,M,150,650.0,16,0.0,13.39,S,MER,757.0,12,3,5,4,no error,150,no_problem,S,2017-05-20,13.79348125308752,26.709993299469375,37.35698318481445
ESP,6,MOL,2017,5,20,106,1236.0,38.5588333333333,0.9285,522.0,1336.0,38.5163333333333,0.966333333333333,520.0,60,R,5760.0,26.0,198.0,M,150,1350.0,16,0.0,13.38,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2017-05-20,13.383312486112118,26.96999329365792,37.273040771484375
ESP,6,MOL,2017,5,21,107,715.0,38.9545,0.129333333333333,86.0,745.0,38.9321666666667,0.147833333333333,86.0,30,R,2945.0,28.0,175.0,M,100,325.0,16,0.0,13.53,S,MER,1825.0,18,4,6,8,no error,100,no_problem,S,2017-05-21,14.133335374295712,26.72999329902234,37.36485290527344
ESP,6,MOL,2017,5,21,108,831.0,38.9063333333333,0.209166666666667,98.0,901.0,38.8886666666667,0.232666666666667,99.0,30,R,2834.0,29.0,185.0,M,100,350.0,16,0.0,13.47,S,MER,540.0,68,1,0,67,no error,100,no_problem,S,2017-05-21,13.761253707110882,26.87999329566958,37.36485290527344
ESP,6,MOL,2017,5,21,109,942.0,38.8381666666667,0.252666666666667,88.0,1012.0,38.8188333333333,0.273666666666667,90.0,30,R,2815.0,30.0,190.0,M,100,350.0,16,0.0,13.55,S,MER,3116.0,84,2,15,67,no error,100,no_problem,S,2017-05-21,14.011017188429832,26.939993294328474,37.31121063232422
ESP,6,MOL,2017,5,21,110,1411.0,38.7696666666667,0.245166666666667,56.0,1441.0,38.746,0.252833333333333,56.0,30,R,2722.0,29.0,168.0,M,100,225.0,16,0.0,13.78,S,MER,1135.0,11,8,0,3,no error,100,no_problem,S,2017-05-21,14.568407244980335,26.96999329365792,37.304908752441406
ESP,6,MOL,2017,5,21,111,1325.0,38.6911666666667,0.293333333333333,71.0,1355.0,38.6713333333333,0.2735,65.0,30,R,2778.0,29.0,178.0,M,100,250.0,16,0.0,13.83,S,MER,1882.0,26,7,10,9,no error,100,no_problem,S,2017-05-21,14.109164714813232,27.009993292763852,37.26374816894531
ESP,6,MOL,2017,5,21,112,1446.0,38.6883333333333,0.242833333333333,50.0,1516.0,38.6661666666667,0.229,48.0,30,R,2741.0,29.0,175.0,M,100,225.0,16,0.0,14.44,S,MER,418.0,2,2,0,0,no error,100,no_problem,S,2017-05-21,14.519333481788635,27.059993291646265,37.25740051269531
ESP,6,MOL,2017,5,22,113,715.0,38.8688333333333,0.344166666666667,128.0,745.0,38.8938333333333,0.333333333333333,128.0,30,R,2926.0,28.0,186.0,M,100,450.0,16,0.0,13.37,S,MER,1005.0,138,6,1,131,no error,100,no_problem,S,2017-05-22,13.667500846087933,26.92999329455199,37.34780502319336
ESP,6,MOL,2017,5,22,114,900.0,38.9843333333333,0.195,112.0,930.0,39.0068333333333,0.179333333333333,112.0,30,R,2852.0,28.0,180.0,M,100,400.0,16,0.0,13.43,S,MER,3385.0,457,25,0,432,no error,100,no_problem,S,2017-05-22,13.79348125308752,26.72999329902234,37.42998123168945
ESP,6,MOL,2017,5,22,115,1421.0,39.0005,0.366333333333333,355.0,1521.0,39.0441666666667,0.332166666666667,373.0,60,R,5667.0,26.0,206.0,M,150,975.0,16,0.0,13.4,S,MER,930.0,4,4,0,0,no error,150,no_problem,S,2017-05-22,13.381847597658634,26.949993294104956,37.46237564086914
ESP,6,MOL,2017,5,22,116,1449.0,39.0181666666667,0.456166666666667,724.0,1549.0,38.9805,0.501,745.0,60,R,5704.0,27.0,199.0,M,150,1675.0,16,0.0,13.2,S,MER,0.0,0,0,0,0,no error,150,no_problem,S,2017-05-22,13.307138286530972,26.95999329388144,37.489933013916016
ESP,6,MOL,2017,5,23,117,728.0,39.1351666666667,0.208833333333333,398.0,828.0,39.1051666666667,0.260666666666667,360.0,60,R,5556.0,30.0,187.0,M,150,1000.0,16,0.0,13.48,S,MER,511.0,3,3,0,0,no error,150,no_problem,S,2017-05-23,13.202398762106895,26.859993296116613,37.57421112060547
ESP,6,MOL,2017,5,23,118,944.0,39.1071666666667,0.1135,122.0,1016.0,39.1258333333333,0.0913333333333333,123.0,32,R,2815.0,28.0,185.0,M,100,425.0,16,0.0,13.4,S,MER,3100.0,446,6,0,440,no error,100,no_problem,S,2017-05-23,13.73195593804121,26.669993300363444,37.49361038208008
ESP,6,MOL,2017,5,23,119,1200.0,39.1526666666667,0.126166666666667,44.0,1230.0,39.176,0.135,45.0,30,R,2722.0,30.0,161.0,M,100,200.0,16,0.0,14.4,S,MER,405.0,7,1,0,6,no error,100,no_problem,S,2017-05-23,13.323252059519291,26.819993297010683,37.57421112060547
ESP,6,MOL,2017,5,23,120,1319.0,39.2583333333333,0.492333333333333,56.0,1349.0,39.2783333333333,0.475833333333333,53.0,30,R,2648.0,29.0,171.0,M,100,230.0,16,0.0,13.75,S,MER,698.0,13,1,0,12,no error,100,no_problem,S,2017-05-23,13.00390637665987,27.42999328337612,37.6347541809082
ESP,6,MOL,2017,5,23,121,1430.0,39.2856666666667,0.5195,63.0,1500.0,39.2661666666667,0.539666666666667,68.0,30,R,2778.0,30.0,177.0,M,100,275.0,16,0.0,13.67,S,MER,3442.0,29,8,3,18,no error,100,no_problem,S,2017-05-23,13.00390637665987,27.38999328427019,37.63991165161133
